zonal-monthly-mean surface air temperature from ERA5 

Reference for ERA5: Hersbach, H., Bell, B., Berrisford, P., Biavati, G., Horányi, A., Muñoz Sabater, J., Nicolas, J., Peubey, C., Radu, R., Rozum, I., Schepers, D., Simmons, A., Soci, C., Dee, D., Thépaut, J-N. (2023): ERA5 monthly averaged data on single levels from 1940 to present. Copernicus Climate Change Service (C3S) Climate Data Store (CDS), DOI: 10.24381/cds.f17050d7 (Accessed on 28-02-2024) 
 
Latitude	0	1	2	3	4	5	6	7	8	9	10	11
32.75	282.63	283.25	285.2	288.07	291.34	294.64	296.78	297.08	295.29	291.73	287.49	284.14
33.0	282.39	283.0	284.94	287.81	291.07	294.4	296.6	296.92	295.11	291.53	287.28	283.93
33.25	282.08	282.66	284.61	287.48	290.74	294.1	296.37	296.7	294.86	291.24	286.99	283.63
33.5	281.77	282.34	284.3	287.18	290.44	293.81	296.14	296.51	294.62	290.96	286.69	283.33
33.75	281.49	282.05	284.02	286.91	290.18	293.57	295.96	296.35	294.42	290.72	286.43	283.06
34.0	281.24	281.81	283.79	286.7	289.99	293.4	295.84	296.24	294.28	290.53	286.2	282.82
34.25	281.04	281.61	283.61	286.55	289.86	293.3	295.78	296.19	294.19	290.38	286.01	282.61
34.5	280.8	281.38	283.41	286.37	289.71	293.17	295.7	296.12	294.05	290.19	285.78	282.37
34.75	280.5	281.09	283.13	286.11	289.46	292.95	295.54	295.97	293.84	289.92	285.47	282.06
35.0	280.15	280.74	282.8	285.82	289.2	292.69	295.34	295.78	293.59	289.61	285.13	281.71
35.25	279.85	280.41	282.48	285.52	288.9	292.39	295.09	295.54	293.33	289.33	284.82	281.41
35.5	279.61	280.16	282.21	285.28	288.65	292.14	294.87	295.35	293.12	289.12	284.6	281.19
35.75	279.43	279.97	282.03	285.12	288.48	291.96	294.72	295.23	292.97	288.95	284.43	281.03
36.0	279.34	279.87	281.95	285.07	288.43	291.92	294.71	295.23	292.93	288.89	284.36	280.94
36.25	279.27	279.82	281.92	285.09	288.47	291.96	294.77	295.29	292.95	288.89	284.33	280.88
36.5	279.22	279.79	281.94	285.16	288.57	292.07	294.88	295.4	293.03	288.94	284.34	280.84
36.75	279.18	279.77	281.98	285.25	288.71	292.21	295.04	295.57	293.14	289.03	284.38	280.81
37.0	279.04	279.66	281.93	285.27	288.77	292.29	295.15	295.69	293.21	289.06	284.33	280.69
37.25	278.83	279.47	281.77	285.17	288.72	292.27	295.18	295.71	293.19	288.98	284.16	280.47
37.5	278.6	279.24	281.57	285.0	288.58	292.16	295.1	295.65	293.08	288.82	283.95	280.25
37.75	278.29	278.96	281.33	284.81	288.43	292.04	295.0	295.55	292.95	288.63	283.7	279.95
38.0	278.04	278.74	281.16	284.69	288.35	291.97	294.96	295.52	292.87	288.49	283.5	279.71
38.25	277.84	278.54	281.0	284.58	288.26	291.9	294.92	295.49	292.8	288.38	283.33	279.5
38.5	277.62	278.35	280.84	284.44	288.15	291.81	294.85	295.42	292.7	288.24	283.15	279.29
38.75	277.42	278.16	280.68	284.32	288.05	291.71	294.79	295.36	292.59	288.1	282.98	279.09
39.0	277.22	277.98	280.54	284.21	287.97	291.64	294.75	295.32	292.51	287.96	282.81	278.9
39.25	277.0	277.8	280.41	284.11	287.92	291.61	294.74	295.3	292.44	287.84	282.63	278.69
39.5	276.82	277.66	280.34	284.11	287.95	291.66	294.79	295.33	292.43	287.77	282.5	278.49
39.75	276.65	277.53	280.27	284.09	287.95	291.66	294.8	295.32	292.38	287.7	282.39	278.33
40.0	276.42	277.35	280.16	284.04	287.93	291.64	294.8	295.31	292.32	287.58	282.23	278.11
40.25	276.13	277.09	279.95	283.87	287.78	291.52	294.7	295.2	292.17	287.38	281.98	277.83
40.5	275.79	276.74	279.62	283.55	287.48	291.22	294.41	294.92	291.87	287.07	281.65	277.5
40.75	275.51	276.43	279.3	283.25	287.18	290.91	294.11	294.63	291.58	286.79	281.37	277.22
41.0	275.29	276.2	279.05	283.01	286.94	290.68	293.89	294.42	291.37	286.57	281.16	277.02
41.25	275.05	275.94	278.79	282.74	286.7	290.46	293.68	294.22	291.16	286.34	280.91	276.77
41.5	274.71	275.6	278.47	282.43	286.4	290.18	293.42	293.97	290.9	286.05	280.59	276.44
41.75	274.38	275.25	278.1	282.06	286.06	289.86	293.12	293.67	290.58	285.72	280.26	276.12
42.0	274.14	274.96	277.79	281.74	285.74	289.55	292.84	293.39	290.31	285.44	280.0	275.9
42.25	273.94	274.75	277.59	281.53	285.51	289.33	292.63	293.19	290.09	285.22	279.8	275.71
42.5	273.67	274.49	277.37	281.33	285.31	289.14	292.44	292.99	289.88	284.99	279.54	275.44
42.75	273.36	274.21	277.17	281.22	285.21	289.03	292.3	292.85	289.71	284.8	279.28	275.14
43.0	273.11	273.98	277.01	281.14	285.16	288.97	292.22	292.76	289.59	284.66	279.1	274.92
43.25	272.9	273.76	276.84	281.03	285.08	288.89	292.15	292.68	289.48	284.53	278.94	274.74
43.5	272.68	273.54	276.67	280.92	284.99	288.83	292.09	292.61	289.38	284.4	278.77	274.53
43.75	272.47	273.35	276.56	280.88	285.0	288.85	292.09	292.59	289.31	284.29	278.62	274.34
44.0	272.22	273.14	276.43	280.84	285.02	288.88	292.08	292.54	289.23	284.17	278.44	274.11
44.25	271.88	272.83	276.21	280.72	284.93	288.79	291.97	292.42	289.1	283.99	278.2	273.8
44.5	271.51	272.48	275.97	280.55	284.8	288.69	291.85	292.29	288.94	283.78	277.93	273.47
44.75	271.19	272.18	275.74	280.39	284.69	288.59	291.72	292.14	288.76	283.57	277.67	273.18
45.0	270.9	271.88	275.47	280.19	284.51	288.42	291.53	291.93	288.54	283.32	277.4	272.91
45.25	270.62	271.6	275.22	279.98	284.32	288.25	291.33	291.71	288.32	283.09	277.15	272.66
45.5	270.34	271.33	275.0	279.82	284.22	288.15	291.21	291.55	288.14	282.9	276.92	272.4
45.75	270.04	271.06	274.8	279.7	284.15	288.1	291.12	291.43	287.99	282.73	276.69	272.12
46.0	269.74	270.78	274.57	279.53	284.01	287.98	290.97	291.25	287.8	282.52	276.43	271.84
46.25	269.42	270.46	274.27	279.3	283.81	287.77	290.72	290.98	287.51	282.22	276.11	271.51
46.5	269.1	270.12	273.93	278.97	283.5	287.45	290.4	290.67	287.2	281.91	275.78	271.2
46.75	268.82	269.83	273.68	278.77	283.26	287.21	290.17	290.46	286.98	281.66	275.52	270.94
47.0	268.59	269.59	273.46	278.58	283.04	286.99	289.94	290.23	286.75	281.43	275.28	270.73
47.25	268.38	269.39	273.28	278.46	282.92	286.88	289.81	290.09	286.61	281.27	275.1	270.53
47.5	268.13	269.17	273.09	278.36	282.86	286.85	289.74	289.99	286.49	281.12	274.91	270.29
47.75	267.86	268.92	272.87	278.23	282.78	286.79	289.65	289.86	286.35	280.94	274.7	270.03
48.0	267.61	268.69	272.65	278.08	282.63	286.66	289.5	289.68	286.16	280.74	274.49	269.79
48.25	267.39	268.49	272.46	277.92	282.5	286.52	289.32	289.47	285.95	280.55	274.27	269.55
48.5	267.12	268.26	272.25	277.75	282.35	286.39	289.17	289.28	285.75	280.34	274.02	269.27
48.75	266.89	268.03	272.01	277.56	282.15	286.19	288.97	289.06	285.54	280.13	273.79	269.02
49.0	266.75	267.87	271.85	277.43	282.04	286.08	288.84	288.91	285.38	279.97	273.62	268.87
49.25	266.6	267.71	271.7	277.31	281.94	285.99	288.72	288.78	285.26	279.85	273.48	268.73
49.5	266.37	267.49	271.51	277.17	281.8	285.84	288.58	288.63	285.11	279.7	273.29	268.51
49.75	266.15	267.29	271.32	277.02	281.66	285.71	288.44	288.49	284.97	279.55	273.1	268.3
50.0	265.95	267.1	271.15	276.88	281.55	285.62	288.34	288.37	284.84	279.4	272.92	268.09
50.25	265.69	266.89	270.96	276.72	281.44	285.57	288.26	288.24	284.7	279.24	272.71	267.85
50.5	265.43	266.67	270.75	276.55	281.34	285.54	288.19	288.1	284.55	279.06	272.5	267.58
50.75	265.26	266.51	270.59	276.41	281.23	285.42	288.06	287.94	284.39	278.9	272.32	267.4
51.0	265.09	266.35	270.42	276.26	281.11	285.3	287.93	287.79	284.23	278.73	272.12	267.21
51.25	264.92	266.21	270.31	276.18	281.05	285.25	287.89	287.74	284.18	278.67	272.04	267.07
51.5	264.75	266.06	270.19	276.1	281.0	285.21	287.84	287.67	284.11	278.6	271.93	266.92
51.75	264.53	265.88	270.03	275.94	280.88	285.12	287.76	287.55	283.99	278.46	271.74	266.71
52.0	264.32	265.7	269.87	275.8	280.78	285.03	287.68	287.45	283.87	278.31	271.56	266.51
52.25	264.16	265.56	269.74	275.68	280.69	284.97	287.63	287.37	283.79	278.21	271.43	266.36
52.5	264.04	265.43	269.62	275.57	280.6	284.89	287.57	287.3	283.72	278.14	271.33	266.26
52.75	263.91	265.31	269.49	275.44	280.48	284.78	287.49	287.22	283.64	278.06	271.24	266.16
53.0	263.79	265.17	269.35	275.31	280.37	284.72	287.45	287.15	283.57	278.0	271.15	266.05
53.25	263.62	265.0	269.19	275.18	280.28	284.65	287.38	287.06	283.47	277.89	271.02	265.9
53.5	263.52	264.86	269.03	274.99	280.11	284.49	287.25	286.95	283.37	277.79	270.91	265.82
53.75	263.44	264.76	268.9	274.82	279.95	284.32	287.11	286.85	283.28	277.72	270.85	265.77
54.0	263.36	264.66	268.78	274.67	279.81	284.19	286.98	286.74	283.18	277.63	270.77	265.7
54.25	263.28	264.56	268.67	274.52	279.65	284.07	286.88	286.62	283.08	277.54	270.67	265.62
54.5	263.17	264.44	268.54	274.35	279.47	283.95	286.79	286.53	282.98	277.43	270.54	265.52
54.75	263.03	264.29	268.4	274.19	279.33	283.87	286.73	286.45	282.89	277.31	270.4	265.39
55.0	262.88	264.13	268.25	274.05	279.22	283.79	286.66	286.38	282.81	277.19	270.27	265.26
55.25	262.72	263.92	268.04	273.88	279.1	283.68	286.54	286.27	282.7	277.06	270.13	265.13
55.5	262.58	263.74	267.87	273.73	278.97	283.56	286.42	286.13	282.55	276.9	269.98	265.01
55.75	262.39	263.53	267.68	273.56	278.84	283.42	286.29	286.0	282.4	276.71	269.81	264.84
56.0	262.18	263.29	267.47	273.41	278.7	283.31	286.19	285.89	282.27	276.56	269.65	264.66
56.25	261.98	263.07	267.28	273.27	278.6	283.23	286.13	285.8	282.15	276.41	269.48	264.47
56.5	261.8	262.87	267.1	273.12	278.49	283.15	286.06	285.7	282.01	276.25	269.3	264.3
56.75	261.62	262.67	266.91	272.96	278.36	283.05	285.98	285.6	281.89	276.1	269.14	264.12
57.0	261.41	262.44	266.7	272.81	278.24	282.96	285.92	285.51	281.79	275.98	268.98	263.93
57.25	261.22	262.22	266.51	272.66	278.13	282.89	285.86	285.45	281.71	275.87	268.85	263.75
57.5	261.06	262.06	266.38	272.56	278.06	282.85	285.83	285.41	281.66	275.79	268.72	263.59
57.75	260.91	261.9	266.25	272.46	277.99	282.82	285.81	285.39	281.61	275.71	268.61	263.44
58.0	260.72	261.71	266.09	272.34	277.9	282.76	285.77	285.35	281.56	275.64	268.51	263.28
58.25	260.47	261.47	265.91	272.22	277.84	282.76	285.75	285.32	281.49	275.53	268.35	263.04
58.5	260.2	261.23	265.72	272.09	277.77	282.74	285.72	285.26	281.42	275.42	268.14	262.77
58.75	259.89	260.95	265.49	271.92	277.67	282.67	285.64	285.17	281.3	275.25	267.88	262.44
59.0	259.53	260.62	265.2	271.71	277.53	282.56	285.55	285.06	281.15	275.03	267.57	262.07
59.25	259.16	260.29	264.92	271.51	277.39	282.46	285.49	284.95	280.99	274.78	267.21	261.67
59.5	258.81	259.99	264.69	271.36	277.31	282.41	285.47	284.88	280.85	274.53	266.83	261.25
59.75	258.46	259.67	264.43	271.15	277.17	282.34	285.44	284.81	280.72	274.28	266.5	260.86
60.0	257.98	259.22	264.04	270.85	277.01	282.26	285.37	284.66	280.48	273.92	266.05	260.34
60.25	257.34	258.6	263.51	270.46	276.79	282.19	285.28	284.47	280.17	273.46	265.44	259.67
60.5	256.81	258.08	263.05	270.1	276.56	282.06	285.13	284.26	279.88	273.05	264.93	259.12
60.75	256.38	257.64	262.66	269.79	276.37	281.95	285.04	284.12	279.65	272.68	264.47	258.63
61.0	255.94	257.19	262.26	269.48	276.17	281.83	284.97	284.02	279.47	272.37	264.04	258.15
61.25	255.51	256.75	261.87	269.18	275.97	281.73	284.91	283.92	279.28	272.05	263.61	257.67
61.5	255.12	256.38	261.53	268.91	275.81	281.66	284.85	283.81	279.07	271.73	263.19	257.23
61.75	254.76	256.04	261.24	268.67	275.68	281.64	284.84	283.71	278.88	271.43	262.78	256.84
62.0	254.36	255.67	260.93	268.45	275.56	281.65	284.85	283.62	278.7	271.11	262.33	256.41
62.25	254.02	255.36	260.64	268.24	275.47	281.66	284.86	283.56	278.57	270.87	261.98	256.04
62.5	253.71	255.08	260.44	268.13	275.43	281.72	284.89	283.56	278.53	270.75	261.72	255.7
62.75	253.33	254.72	260.16	267.93	275.33	281.72	284.86	283.48	278.41	270.53	261.36	255.29
63.0	252.97	254.36	259.83	267.65	275.13	281.61	284.75	283.31	278.19	270.24	260.97	254.9
63.25	252.65	254.03	259.52	267.37	274.93	281.52	284.7	283.19	278.0	269.96	260.62	254.58
63.5	252.35	253.72	259.21	267.11	274.74	281.45	284.65	283.09	277.83	269.68	260.27	254.28
63.75	252.06	253.4	258.88	266.83	274.53	281.37	284.59	282.98	277.67	269.4	259.91	253.98
64.0	251.8	253.1	258.55	266.53	274.31	281.26	284.52	282.88	277.5	269.11	259.57	253.71
64.25	251.57	252.78	258.15	266.16	274.01	281.04	284.35	282.68	277.25	268.79	259.22	253.43
64.5	251.31	252.45	257.76	265.77	273.66	280.76	284.17	282.45	276.95	268.41	258.82	253.14
64.75	251.16	252.22	257.47	265.5	273.46	280.65	284.12	282.34	276.77	268.15	258.54	252.94
65.0	250.95	251.94	257.16	265.23	273.25	280.52	284.03	282.22	276.63	267.97	258.27	252.69
65.25	250.74	251.67	256.87	264.99	273.08	280.4	283.89	282.06	276.49	267.8	258.04	252.47
65.5	250.55	251.43	256.63	264.79	272.95	280.32	283.8	281.92	276.35	267.64	257.82	252.27
65.75	250.31	251.16	256.39	264.58	272.82	280.23	283.73	281.82	276.2	267.45	257.55	252.05
66.0	250.07	250.89	256.13	264.34	272.64	280.07	283.61	281.69	276.05	267.27	257.31	251.85
66.25	249.89	250.68	255.88	264.08	272.42	279.85	283.43	281.52	275.89	267.11	257.12	251.7
66.5	249.76	250.5	255.65	263.85	272.24	279.72	283.32	281.38	275.71	266.9	256.9	251.57
66.75	249.57	250.27	255.39	263.61	272.05	279.61	283.21	281.22	275.53	266.67	256.66	251.38
67.0	249.4	250.02	255.07	263.27	271.77	279.4	282.99	280.96	275.28	266.4	256.43	251.23
67.25	249.25	249.78	254.72	262.87	271.42	279.12	282.72	280.65	274.96	266.08	256.19	251.11
67.5	249.14	249.58	254.42	262.56	271.12	278.86	282.49	280.42	274.75	265.87	256.03	251.02
67.75	249.09	249.45	254.18	262.29	270.88	278.59	282.16	280.15	274.56	265.71	255.93	250.97
68.0	249.08	249.35	253.93	262.0	270.62	278.28	281.76	279.82	274.35	265.58	255.87	250.96
68.25	249.07	249.25	253.69	261.69	270.35	277.97	281.41	279.5	274.13	265.44	255.82	250.96
68.5	249.01	249.1	253.47	261.43	270.12	277.72	281.16	279.28	273.93	265.29	255.77	250.93
68.75	248.93	248.94	253.24	261.18	269.88	277.48	280.92	279.08	273.75	265.14	255.71	250.89
69.0	249.04	248.95	253.1	260.93	269.61	277.14	280.54	278.77	273.54	265.05	255.75	250.98
69.25	249.08	248.88	252.9	260.65	269.35	276.85	280.26	278.54	273.37	264.94	255.73	250.99
69.5	249.23	248.94	252.79	260.45	269.14	276.52	279.86	278.25	273.25	264.98	255.81	251.1
69.75	249.34	248.99	252.68	260.24	268.89	276.12	279.38	277.87	273.08	265.02	255.88	251.18
70.0	249.41	249.03	252.57	260.05	268.7	275.81	279.01	277.58	272.95	265.05	255.92	251.23
70.25	249.48	249.07	252.49	259.9	268.55	275.58	278.72	277.36	272.87	265.11	255.96	251.29
70.5	249.5	249.06	252.36	259.72	268.4	275.4	278.49	277.16	272.78	265.11	255.95	251.31
70.75	249.46	248.98	252.19	259.52	268.23	275.21	278.27	276.96	272.62	265.0	255.88	251.27
71.0	249.5	248.99	252.11	259.38	268.09	274.98	277.95	276.69	272.46	264.93	255.86	251.31
71.25	249.4	248.88	251.91	259.18	267.93	274.79	277.69	276.42	272.21	264.69	255.68	251.19
71.5	249.29	248.77	251.73	259.02	267.8	274.68	277.55	276.27	272.05	264.5	255.54	251.08
71.75	249.26	248.74	251.61	258.83	267.62	274.45	277.22	275.98	271.83	264.33	255.45	251.04
72.0	249.06	248.55	251.38	258.58	267.41	274.28	277.0	275.75	271.59	264.06	255.23	250.85
72.25	248.85	248.34	251.15	258.36	267.25	274.14	276.8	275.57	271.39	263.83	255.02	250.67
72.5	248.73	248.24	250.99	258.18	267.12	273.99	276.56	275.37	271.23	263.68	254.89	250.58
72.75	248.69	248.21	250.87	258.01	266.98	273.82	276.29	275.14	271.05	263.57	254.81	250.56
73.0	248.69	248.22	250.77	257.81	266.82	273.64	276.03	274.9	270.85	263.44	254.73	250.56
73.25	248.75	248.27	250.71	257.63	266.67	273.44	275.71	274.64	270.64	263.3	254.68	250.6
73.5	248.73	248.27	250.6	257.46	266.54	273.32	275.48	274.45	270.5	263.22	254.62	250.58
73.75	248.83	248.38	250.6	257.36	266.47	273.15	275.09	274.14	270.38	263.22	254.66	250.65
74.0	248.84	248.39	250.49	257.18	266.35	273.02	274.82	273.91	270.23	263.09	254.63	250.64
74.25	248.75	248.3	250.3	256.97	266.21	272.88	274.63	273.73	270.03	262.89	254.5	250.54
74.5	248.55	248.11	250.02	256.7	266.04	272.77	274.52	273.61	269.79	262.61	254.28	250.35
74.75	248.26	247.81	249.66	256.37	265.82	272.67	274.49	273.51	269.5	262.28	254.0	250.1
75.0	247.93	247.44	249.23	256.0	265.58	272.56	274.44	273.39	269.2	261.89	253.67	249.81
75.25	247.65	247.12	248.85	255.68	265.38	272.45	274.36	273.26	268.94	261.55	253.39	249.59
75.5	247.59	247.06	248.72	255.54	265.3	272.39	274.24	273.14	268.8	261.4	253.31	249.54
75.75	247.57	247.05	248.65	255.46	265.29	272.4	274.13	273.05	268.75	261.34	253.3	249.55
76.0	247.46	246.93	248.48	255.3	265.24	272.4	274.03	272.94	268.61	261.21	253.23	249.46
76.25	247.26	246.76	248.25	255.05	265.12	272.37	273.91	272.78	268.31	260.93	253.06	249.28
76.5	247.03	246.54	247.97	254.72	264.92	272.24	273.73	272.57	267.99	260.65	252.83	249.07
76.75	246.83	246.37	247.73	254.44	264.73	272.1	273.51	272.34	267.7	260.41	252.63	248.87
77.0	246.6	246.2	247.52	254.26	264.65	272.07	273.38	272.19	267.49	260.21	252.39	248.62
77.25	246.37	246.02	247.33	254.13	264.64	272.13	273.38	272.15	267.39	260.06	252.16	248.39
77.5	246.22	245.87	247.16	253.98	264.57	272.14	273.37	272.13	267.28	259.9	251.98	248.22
77.75	246.09	245.76	246.97	253.77	264.42	272.05	273.28	272.0	267.05	259.66	251.78	248.06
78.0	245.89	245.57	246.7	253.51	264.23	271.95	273.17	271.85	266.77	259.33	251.47	247.83
78.25	245.67	245.36	246.42	253.27	264.08	271.92	273.21	271.83	266.54	259.02	251.13	247.58
78.5	245.58	245.28	246.29	253.14	263.99	271.91	273.23	271.83	266.42	258.86	251.0	247.49
78.75	245.48	245.19	246.16	253.01	263.92	271.93	273.25	271.83	266.32	258.69	250.85	247.39
79.0	245.27	244.98	245.91	252.82	263.86	271.99	273.3	271.85	266.16	258.36	250.59	247.16
79.25	245.12	244.83	245.73	252.66	263.82	272.03	273.33	271.87	266.04	258.1	250.4	247.01
79.5	245.11	244.8	245.66	252.58	263.79	272.05	273.33	271.88	265.98	258.0	250.36	246.99
79.75	245.05	244.7	245.53	252.47	263.71	272.02	273.31	271.87	265.89	257.87	250.26	246.92
80.0	244.9	244.52	245.33	252.3	263.6	271.98	273.28	271.83	265.73	257.63	250.03	246.73
80.25	244.91	244.51	245.33	252.3	263.62	272.04	273.32	271.87	265.66	257.5	249.91	246.69
80.5	244.98	244.6	245.38	252.32	263.64	272.07	273.31	271.88	265.66	257.51	249.94	246.77
80.75	244.81	244.4	245.16	252.16	263.58	272.07	273.33	271.9	265.56	257.35	249.76	246.61
81.0	244.8	244.43	245.16	252.18	263.65	272.19	273.42	271.99	265.5	257.3	249.68	246.58
81.25	244.73	244.38	245.11	252.13	263.67	272.29	273.5	272.03	265.39	257.16	249.54	246.51
81.5	244.61	244.26	244.99	252.07	263.72	272.42	273.61	272.11	265.33	257.02	249.4	246.42
81.75	244.59	244.22	244.96	252.07	263.8	272.56	273.71	272.22	265.34	256.98	249.38	246.45
82.0	244.65	244.25	245.01	252.11	263.87	272.65	273.77	272.3	265.35	256.97	249.4	246.55
82.25	244.67	244.23	245.01	252.11	263.89	272.71	273.82	272.37	265.34	256.93	249.41	246.62
82.5	244.71	244.25	245.0	252.14	263.96	272.8	273.87	272.48	265.41	256.98	249.44	246.67
82.75	244.77	244.3	245.07	252.23	264.13	272.99	273.99	272.67	265.58	257.09	249.52	246.74
83.0	244.68	244.2	245.01	252.2	264.23	273.13	274.03	272.77	265.65	257.13	249.46	246.68
83.25	244.71	244.21	245.05	252.26	264.31	273.21	274.05	272.85	265.77	257.24	249.49	246.71
83.5	244.81	244.29	245.15	252.37	264.45	273.34	274.13	272.98	265.94	257.41	249.58	246.79
83.75	244.79	244.27	245.14	252.38	264.52	273.41	274.15	273.03	266.04	257.46	249.57	246.78
84.0	244.7	244.17	245.05	252.33	264.51	273.4	274.13	273.02	266.07	257.44	249.48	246.72
84.25	244.65	244.1	245.01	252.31	264.49	273.4	274.11	273.02	266.11	257.45	249.42	246.69
84.5	244.61	244.06	244.99	252.31	264.5	273.4	274.11	273.02	266.14	257.46	249.41	246.68
84.75	244.57	244.01	244.97	252.29	264.49	273.39	274.1	273.02	266.16	257.44	249.36	246.66
85.0	244.54	243.98	244.96	252.28	264.49	273.4	274.09	273.02	266.19	257.44	249.34	246.63
85.25	244.49	243.93	244.92	252.27	264.48	273.39	274.09	273.01	266.19	257.41	249.31	246.59
85.5	244.46	243.89	244.9	252.26	264.47	273.39	274.08	273.01	266.2	257.41	249.3	246.57
85.75	244.42	243.83	244.86	252.24	264.46	273.39	274.08	273.01	266.19	257.4	249.29	246.54
86.0	244.36	243.74	244.78	252.2	264.44	273.38	274.08	273.01	266.17	257.4	249.31	246.5
86.25	244.29	243.64	244.7	252.16	264.42	273.38	274.08	273.01	266.15	257.39	249.32	246.46
86.5	244.23	243.57	244.65	252.14	264.41	273.38	274.07	273.01	266.13	257.34	249.3	246.43
86.75	244.18	243.48	244.6	252.11	264.39	273.38	274.07	273.0	266.12	257.29	249.3	246.39
87.0	244.11	243.37	244.5	252.05	264.37	273.38	274.07	273.0	266.09	257.22	249.3	246.35
87.25	244.03	243.25	244.39	251.98	264.35	273.37	274.07	273.0	266.06	257.13	249.24	246.27
87.5	243.98	243.19	244.34	251.95	264.33	273.37	274.07	273.0	266.04	257.07	249.22	246.22
87.75	243.92	243.13	244.31	251.93	264.32	273.37	274.07	273.0	266.02	257.01	249.19	246.17
88.0	243.77	243.0	244.23	251.9	264.3	273.37	274.07	273.01	265.96	256.91	249.14	246.04
88.25	243.66	242.9	244.15	251.88	264.29	273.37	274.07	273.01	265.91	256.83	249.11	245.94
88.5	243.6	242.84	244.11	251.86	264.27	273.37	274.08	273.01	265.89	256.75	249.07	245.88
88.75	243.55	242.78	244.06	251.83	264.25	273.37	274.08	273.01	265.87	256.66	249.02	245.82
89.0	243.48	242.71	243.99	251.8	264.23	273.37	274.08	273.02	265.84	256.51	248.92	245.72
89.25	243.4	242.63	243.92	251.76	264.21	273.37	274.08	273.02	265.81	256.32	248.8	245.6
89.5	243.37	242.6	243.9	251.75	264.19	273.37	274.08	273.02	265.79	256.25	248.76	245.55
89.75	243.37	242.59	243.89	251.76	264.19	273.37	274.08	273.02	265.79	256.23	248.76	245.54
90.0	243.35	242.57	243.88	251.76	264.18	273.37	274.08	273.03	265.81	256.23	248.75	245.53
