Selection of zonal-mean variables from ICE-6G_C 

References: 
Argus, D.F., Peltier, W.R., Drummond, R. and Moore, A.W.(2014) The Antarctica component of postglacial rebound model ICE-6G_C (VM5a) based upon GPS positioning, exposure age dating of ice thicknesses, and relative sea level histories. Geophys. J. Int., 198(1), 537-563, doi:10.1093/gji/ggu140. 
& 
Peltier, W.R., Argus, D.F. and Drummond, R. (2015) Space geodesy constrains ice-age terminal deglaciation: The global ICE-6G_C (VM5a) model. J. Geophys. Res. Solid Earth, 120, 450-487, doi:10.1002/2014JB011176. 

Latitude	lf_pd	lf_lgm	orog_pd	orog_lgm	if_pd	if_lgm
27.5	0.4045524597167969	0.43950618743896486	745.4331665039062	771.4113159179688	0.0	0.0
28.5	0.41080245971679685	0.4645061874389648	1032.1004638671875	1000.5375366210938	0.0	0.0
29.5	0.41697532653808594	0.4706789779663086	1161.8310546875	1115.690673828125	0.0	0.0
30.5	0.44220680236816406	0.4773919677734375	1175.9459228515625	1176.3828125	0.0	0.0
31.5	0.4310185623168945	0.46689811706542966	1288.115966796875	1276.2952880859375	0.0	0.0
32.5	0.41689815521240237	0.44629634857177736	1422.2774658203125	1417.9002685546875	0.0	0.0
33.5	0.4035493850708008	0.4419753265380859	1622.30078125	1572.283447265625	0.0	0.0
34.5	0.4108796310424805	0.45686729431152345	1594.902587890625	1523.781982421875	0.0	0.0
35.5	0.42191356658935547	0.4579475402832031	1712.6614990234375	1665.3089599609375	0.0	0.0
36.5	0.4185184860229492	0.4553240966796875	1498.08935546875	1474.73681640625	0.0	0.007117436528205872
37.5	0.41921295166015626	0.4683642196655273	1369.08203125	1317.423828125	0.0	0.010378912687301636
38.5	0.4175925827026367	0.4656635665893555	1239.9771728515625	1201.1083984375	0.0	0.003479701578617096
39.5	0.43140430450439454	0.47314815521240233	1086.719970703125	1087.4427490234375	0.0	0.019569472074508668
40.5	0.4571759033203125	0.4872685623168945	941.6356201171875	997.1612548828125	0.0	0.05105898380279541
41.5	0.455478401184082	0.48634254455566406	961.7412719726562	1050.8023681640625	0.0	0.0944986629486084
42.5	0.4577160263061523	0.4939814376831055	1009.4544677734375	1109.524169921875	0.0	0.12241618156433105
43.5	0.48356483459472654	0.5448302459716797	809.099853515625	1002.038330078125	0.0	0.1753351593017578
44.5	0.49583332061767577	0.5627315139770508	646.6708374023438	881.9155883789062	0.0	0.18711149215698242
45.5	0.5102623748779297	0.5908179092407226	623.6853637695312	847.3975830078125	0.0	0.2052152633666992
46.5	0.5209877014160156	0.6036265182495117	669.4365234375	898.102783203125	0.0	0.21890047073364258
47.5	0.5433642196655274	0.6050925445556641	613.9566650390625	947.2925415039062	0.0	0.25550987243652346
48.5	0.5614198303222656	0.6072530746459961	610.5137939453125	1021.8685302734375	0.0	0.2831321334838867
49.5	0.5645061874389649	0.6213734817504882	598.0127563476562	1040.2763671875	0.0	0.3178085708618164
50.5	0.5798611068725585	0.6200617218017578	561.92822265625	1190.0223388671875	0.00545575499534607	0.32279224395751954
51.5	0.5968364334106445	0.6310956954956055	521.1133422851562	1187.202880859375	0.0027149319648742676	0.3316326522827148
52.5	0.6064043045043945	0.6537036895751953	479.1581726074219	1150.19873046875	0.005344191193580627	0.3797795867919922
53.5	0.5972222137451172	0.6598765563964843	416.8048400878906	1120.5162353515625	0.0	0.4116190719604492
54.5	0.5641974639892579	0.6612654113769532	417.5976257324219	1152.6295166015625	0.0	0.4568431854248047
55.5	0.5388117218017578	0.6518518829345703	424.3895568847656	1205.769775390625	0.005423886775970459	0.4534792709350586
56.5	0.5402006149291992	0.6736882781982422	439.7054748535156	1206.12939453125	0.0029817166924476623	0.4581925582885742
57.5	0.5318672943115235	0.7097222137451172	398.76165771484375	1134.7210693359375	0.005815077424049377	0.47083072662353515
58.5	0.531635856628418	0.7190586853027344	340.92529296875	1115.6353759765625	0.0011611029505729676	0.4793305969238281
59.5	0.5644290542602539	0.751543197631836	333.6396789550781	1099.249755859375	0.015735360383987426	0.4748788070678711
60.5	0.6314043045043946	0.7909722137451172	389.33892822265625	1160.2586669921875	0.026153476238250734	0.4741020965576172
61.5	0.6738426208496093	0.8152006530761718	464.814453125	1198.227783203125	0.03104762315750122	0.4619221878051758
62.5	0.7031636047363281	0.8368055725097656	442.98529052734375	1120.0191650390625	0.021228828430175782	0.4082129287719727
63.5	0.7183641815185546	0.8436728668212891	449.4634704589844	1116.06494140625	0.03116347551345825	0.40096004486083986
64.5	0.7600308990478516	0.8671295928955078	464.20556640625	1141.54345703125	0.030531585216522217	0.3857065200805664
65.5	0.782716064453125	0.8817130279541016	433.42425537109375	1130.20166015625	0.03641315221786499	0.41061618804931643
66.5	0.779783935546875	0.8719136047363282	395.2825927734375	1040.55810546875	0.05491649627685547	0.41169246673583987
67.5	0.7566358184814453	0.8589506530761719	450.907470703125	1066.37158203125	0.06178190231323242	0.43159797668457034
68.5	0.695293197631836	0.8491512298583984	461.3148193359375	915.813720703125	0.07814061164855957	0.43700279235839845
69.5	0.6140431976318359	0.8408950805664063	478.3236999511719	828.7189331054688	0.10755424499511719	0.44076641082763673
70.5	0.49066356658935545	0.8240740966796875	436.2784423828125	785.6873168945312	0.14291206359863282	0.4485415267944336
71.5	0.40949073791503904	0.7690586090087891	543.1607666015625	794.437744140625	0.17701202392578125	0.47251068115234374
72.5	0.36257717132568357	0.7365740966796875	641.4803466796875	753.87060546875	0.21543588638305664	0.465498161315918
73.5	0.27993825912475584	0.6969136047363281	845.8646850585938	742.0926513671875	0.3034538841247559	0.47673702239990234
74.5	0.21851852416992187	0.6770061492919922	1083.498046875	808.7555541992188	0.4405087661743164	0.5288510131835937
75.5	0.2849536895751953	0.6524691772460938	972.925048828125	987.6536865234375	0.37170928955078125	0.5887140655517578
76.5	0.2423611068725586	0.6449845123291016	1088.586181640625	1068.069091796875	0.49708602905273436	0.6963951110839843
77.5	0.2056327247619629	0.6356481552124024	1272.8636474609375	1067.210205078125	0.6422555541992188	0.7839138031005859
78.5	0.2388888931274414	0.5976080322265624	1167.4537353515625	1188.7794189453125	0.6355938339233398	0.8561222076416015
79.5	0.23788579940795898	0.5135030746459961	1024.0843505859375	1198.0830078125	0.5632028198242187	0.9186263275146485
80.5	0.2395833396911621	0.46867286682128906	880.7719116210938	1154.5843505859375	0.4765365219116211	0.9411505889892579
81.5	0.2	0.3727623748779297	655.642333984375	1175.660400390625	0.41312477111816404	0.9551910400390625
82.5	0.130324068069458	0.1718364143371582	643.7133178710938	1388.4150390625	0.19166915893554687	0.8646004486083985
